10:27:59:9740,0.0487,0.2785,-0.3631,0.46,1
10:27:59:9750,-0.0037,0.2667,-0.4682,0.539,1
10:27:59:9830,-0.0139,0.2304,-0.2957,0.375,1
10:27:59:9920,0.0109,0.2132,-0.1352,0.253,1
10:28:00:0030,0.0659,0.2151,0.1137,0.252,1
10:28:00:0130,0.0766,0.1192,0.36,0.387,1
10:28:00:0220,0.1048,0.0068,0.5964,0.606,1
10:28:00:0320,0.1708,-0.0967,0.7241,0.75,1
10:28:00:0429,0.2682,-0.1648,0.683,0.752,1
10:28:00:0520,0.3112,-0.2125,0.5594,0.675,1
10:28:00:0610,0.3451,-0.1966,0.3603,0.536,1
10:28:00:0720,0.3259,-0.1305,0.2508,0.431,1
10:28:00:0820,0.2532,0.0101,0.2188,0.335,1
10:28:00:0920,0.1653,0.0845,0.2046,0.276,1
10:28:00:1030,0.2096,0.0578,0.0639,0.227,1
10:28:00:1120,0.2553,0.06,0.014,0.263,1
10:28:00:1220,0.3081,0.075,-0.0219,0.318,1
10:28:00:1330,0.2577,0.1195,-0.077,0.294,1
10:28:00:1419,0.1285,0.1716,-0.1536,0.264,1
10:28:00:1530,-0.0232,0.255,-0.2206,0.338,1
10:28:00:1630,-0.0778,0.2887,-0.1993,0.359,1
10:28:00:1719,-0.0319,0.2725,-0.1975,0.338,1
10:28:00:1810,0.0535,0.2376,-0.2706,0.364,1
10:28:00:1920,0.1524,0.2049,-0.3629,0.444,1
10:28:00:2020,0.1709,0.1889,-0.4768,0.541,1
10:28:00:2120,0.1599,0.1391,-0.5736,0.612,1
10:28:00:2230,0.107,0.1733,-0.639,0.671,1
10:28:00:2320,-0.0038,0.2603,-0.5556,0.614,1
10:28:00:2420,-0.0894,0.3049,-0.4076,0.517,1
10:28:00:2520,-0.1517,0.3219,-0.2888,0.458,1
10:28:00:2620,-0.191,0.2541,-0.3191,0.45,1
10:28:00:2750,-0.1136,0.1877,-0.336,0.401,1
10:28:00:2829,-0.0202,0.1139,-0.3471,0.366,1
10:28:00:2920,0.0053,0.1068,-0.3736,0.389,1
10:28:00:3020,-0.0158,0.0966,-0.3457,0.359,1
10:28:00:3130,-0.0576,0.0777,-0.2127,0.234,1
10:28:00:3220,-0.0476,-0.0912,0.09,0.137,1
10:28:00:3320,0.0055,-0.3631,0.3568,0.509,1
10:28:00:3430,0.2594,-0.6146,0.3799,0.768,1
10:28:00:3530,0.3901,-0.7612,0.2246,0.884,1
10:28:00:3620,0.404,-0.7085,-0.1298,0.826,1
10:28:00:3720,0.3215,-0.5118,-0.1993,0.636,1
10:28:00:3820,-0.1762,-0.6626,1.3755,1.537,1
10:28:00:3920,0.0199,-0.5181,0.136,0.536,1
10:28:00:4030,0.1295,-0.7932,0.7507,1.1,1
10:28:00:4120,0.1782,-0.9301,0.4835,1.063,1
10:28:00:4220,0.5406,-0.6959,-0.4076,0.971,1
10:28:00:4320,0.6128,-0.306,-0.5605,0.885,1
10:28:00:4420,0.2925,0.3729,-0.5758,0.746,1
10:28:00:4530,-0.0451,0.3432,-0.1282,0.369,1
10:28:00:4630,-0.3357,0.4416,-0.1948,0.588,1
10:28:00:4720,-0.319,1.049,-1.4953,1.854,1
10:28:00:4820,1.7595,0.0625,-3.0801,3.548,1
10:28:00:4940,0.9948,0.2227,-2.9846,3.154,1
10:28:00:5040,0.147,0.2576,-2.1826,2.203,1
10:28:00:5130,-1.1243,-0.1259,-1.0512,1.544,1
10:28:00:5240,-1.1647,0.0017,-0.498,1.267,1
10:28:00:5330,-0.109,-0.1005,0.1165,0.189,1
