13:20:29:3810,3.5681,-3.8758,-1.7892,5.564,2
13:20:29:3910,4.6084,-4.3838,-0.6367,6.392,2
13:20:29:3980,5.1136,-4.3477,0.8466,6.765,2
13:20:29:4079,4.8725,-4.1753,3.6473,7.381,2
13:20:29:4180,4.1844,-4.2947,6.8832,9.129,2
13:20:29:4280,2.9684,-4.3741,10.2904,11.569,2
13:20:29:4390,1.6177,-4.1392,13.7322,14.433,2
13:20:29:4500,0.4843,-3.7085,17.0705,17.475,2
13:20:29:4600,-0.3648,-2.6419,18.6982,18.887,2
13:20:29:4700,-1.2035,-0.9978,19.1376,19.201,2
13:20:29:4870,-1.6846,0.0884,17.4824,17.564,2
13:20:29:4900,-1.9791,1.0834,14.6078,14.781,2
13:20:29:4990,-2.3345,2.0832,11.5327,11.95,2
13:20:29:5100,-2.5198,2.9625,8.443,9.296,2
13:20:29:5180,-2.4491,3.33,6.43,7.644,2
13:20:29:5280,-2.2456,3.5095,4.4451,6.092,2
13:20:29:5400,-2.4676,3.5269,2.8753,5.176,2
13:20:29:5480,-3.2544,3.5091,2.0294,5.198,2
13:20:29:5590,-4.3188,3.6057,1.3755,5.792,2
13:20:29:5709,-5.5828,3.678,0.6233,6.714,2
13:20:29:5790,-6.4566,3.5989,0.1184,7.393,2
13:20:29:5910,-7.2264,3.5755,-0.3114,8.069,2
13:20:29:5980,-7.9423,3.4948,-0.9166,8.725,2
13:20:29:6100,-8.4394,3.3852,-1.4341,9.205,2
13:20:29:6170,-8.5896,3.1147,-1.8335,9.319,2
13:20:29:6300,-8.4504,2.4994,-2.0967,9.058,2
13:20:29:6400,-8.4023,1.9234,-1.9758,8.843,2
13:20:29:6470,-8.5537,1.478,-1.7057,8.846,2
13:20:29:6580,-8.5776,1.1348,-1.4358,8.771,2
13:20:29:6670,-8.3339,0.7095,-1.128,8.44,2
13:20:29:6780,-7.9473,0.1915,-0.9149,8.002,2
13:20:29:6919,-7.6815,-0.1481,-0.6399,7.709,2
13:20:29:6979,-7.5227,-0.2644,-0.2872,7.533,2
13:20:29:7140,-7.5758,-0.3899,0.3952,7.596,2
13:20:29:7180,-7.6711,-0.6168,1.0849,7.772,2
13:20:29:7270,-7.7738,-0.8176,1.897,8.044,2
13:20:29:7400,-7.7048,-1.2612,3.0079,8.367,2
13:20:29:7480,-7.1864,-2.0903,4.5729,8.771,2
13:20:29:7580,-6.6778,-2.5857,5.7638,9.192,2
13:20:29:7670,-6.5871,-2.59,5.7202,9.1,2
13:20:29:7770,-5.9981,-2.8409,8.4558,10.749,2
13:20:29:7930,-5.892,-2.6411,9.5686,11.543,2
13:20:29:8010,-5.9002,-2.6907,9.5946,11.581,2
13:20:29:8169,-4.8817,-3.2194,11.1701,12.608,2
13:20:29:8230,-4.6173,-3.5458,11.8286,13.184,2
13:20:29:8280,-4.1309,-4.1942,12.3646,13.694,2
13:20:29:8390,-3.2514,-4.9498,12.8068,14.11,2
13:20:29:8480,-2.3004,-5.3886,13.2149,14.456,2
13:20:29:8600,-1.2194,-5.678,13.8009,14.973,2
13:20:29:8690,0.3909,-6.4911,14.2804,15.691,2
13:20:29:8820,0.2729,-6.5749,14.3957,15.828,2
13:20:29:8970,1.7001,-7.3106,14.3593,16.203,2
13:20:29:9000,3.159,-7.8663,13.7838,16.182,2
13:20:29:9250,4.7848,-8.1476,10.2157,13.915,2
13:20:29:9290,4.3673,-7.9508,7.7233,11.914,2
13:20:29:9330,2.9106,-7.3485,5.0816,9.397,2
13:20:29:9430,1.6299,-7.1274,3.3679,8.05,2
13:20:29:9470,0.2473,-7.0207,1.8912,7.275,2
13:20:29:9590,-0.7586,-7.0694,1.0034,7.18,2
13:20:29:9670,-0.6247,-7.2262,1.0357,7.327,2
13:20:29:9790,-1.4167,-7.6744,0.0618,7.804,2
13:20:29:9920,-1.5394,-7.8489,-0.5072,8.014,2
13:20:29:9980,-1.4285,-7.8957,-0.9613,8.081,2
13:20:30:0130,-1.1292,-7.8971,-1.6994,8.156,2
13:20:30:0170,-1.0471,-7.8904,-2.6273,8.382,2
13:20:30:0310,-1.1093,-7.8365,-3.334,8.588,2
13:20:30:0410,-1.1839,-7.8264,-3.8118,8.785,2
13:20:30:0509,-1.3326,-8.0361,-3.9723,9.063,2
13:20:30:0590,-1.41,-8.1939,-3.8957,9.182,2
13:20:30:0670,-1.4707,-8.2618,-3.7767,9.202,2
13:20:30:0780,-1.5533,-8.095,-3.8551,9.1,2
13:20:30:0910,-1.4944,-8.023,-3.8214,9.011,2
13:20:30:0990,-1.2969,-7.8517,-3.6812,8.768,2
13:20:30:1140,-0.7897,-7.6153,-3.4209,8.386,2
13:20:30:1200,-0.791,-7.5793,-3.4505,8.365,2
13:20:30:1270,0.0819,-6.9988,-3.4554,7.806,2
13:20:30:1440,0.0442,-6.9648,-3.462,7.778,2
13:20:30:1480,0.8731,-6.0956,-4.2537,7.484,2
13:20:30:1580,1.4179,-6.0315,-5.1868,8.08,2
13:20:30:1700,1.7621,-5.7012,-6.0087,8.468,2
13:20:30:1780,1.8309,-5.5434,-6.2342,8.541,2
13:20:30:1910,1.9216,-5.6016,-6.3027,8.648,2
13:20:30:1990,1.7767,-5.7126,-6.5608,8.879,2
13:20:30:2100,1.4396,-5.6511,-6.5451,8.766,2
13:20:30:2180,1.0067,-5.5038,-6.2244,8.369,2
13:20:30:2290,0.4042,-5.4713,-5.6575,7.881,2
13:20:30:2410,0.0964,-5.6816,-4.5371,7.272,2
13:20:30:2480,0.0693,-5.5144,-4.6359,7.205,2
13:20:30:2590,-0.036,-5.7907,-2.1792,6.187,2
13:20:30:2670,0.8526,-5.7259,2.0441,6.139,2
13:20:30:2780,2.0512,-5.6278,3.3413,6.859,2
13:20:30:2930,3.2614,-5.3473,4.5539,7.744,2
13:20:30:3020,3.8257,-4.9457,5.8014,8.529,2
13:20:30:3190,4.2882,-4.5252,7.4469,9.712,2
13:20:30:3220,4.4588,-4.0095,9.329,11.09,2
13:20:30:3290,4.6894,-3.9504,12.1477,13.607,2
13:20:30:3380,4.3904,-3.3848,14.1098,15.16,2
13:20:30:3489,3.5138,-2.2145,15.8499,16.385,2
13:20:30:3580,2.8741,-1.3918,16.0523,16.367,2
13:20:30:3670,2.0628,-0.3571,14.9888,15.134,2
13:20:30:3780,1.257,0.9889,13.1908,13.287,2
