18:46:19:8750,0.4471,0.4874,-1.2678,1.43,3
18:46:19:8760,0.5711,0.5997,-0.9803,1.283,3
18:46:19:8780,0.607,0.6729,-0.8808,1.264,3
18:46:19:8790,0.7205,0.6461,-0.525,1.101,3
18:46:19:8850,0.7762,0.5288,-0.1354,0.949,3
18:46:19:9010,0.5737,0.1918,0.4738,0.768,3
18:46:19:9020,0.2342,-0.0091,0.7928,0.827,3
18:46:19:9120,-0.1698,-0.3848,0.6645,0.786,3
18:46:19:9220,-0.4194,-0.7673,0.4845,1,3
18:46:19:9310,-0.4009,-0.8059,0.2995,0.949,3
18:46:19:9420,0.0416,-0.5493,0.6694,0.867,3
18:46:19:9530,0.6024,-0.3089,1.1181,1.307,3
18:46:19:9620,0.9559,-0.2637,1.4768,1.779,3
18:46:19:9720,1.1869,-0.213,1.4782,1.908,3
18:46:19:9820,0.9885,-0.1544,1.7301,1.999,3
18:46:19:9920,0.6252,-0.1749,1.9026,2.01,3
18:46:20:0030,0.3412,-0.3199,1.9122,1.969,3
18:46:20:0130,0.4607,-0.6033,1.0819,1.322,3
18:46:20:0220,0.9753,-0.7341,0.5514,1.339,3
18:46:20:0310,1.4714,-0.5189,-0.243,1.579,3
18:46:20:0429,1.214,-0.2365,-0.8785,1.517,3
18:46:20:0520,0.4357,0.1619,-0.6841,0.827,3
18:46:20:0620,-0.6237,0.852,-0.3198,1.103,3
18:46:20:0730,-1.7238,1.2598,-0.8075,2.283,3
18:46:20:0820,-1.7283,1.2287,-0.9402,2.32,3
18:46:20:0910,-1.4594,1.0682,-0.5576,1.893,3
18:46:20:1019,-0.8638,0.6706,-0.6931,1.295,3
18:46:20:1110,0.072,0.3488,-0.6775,0.765,3
18:46:20:1220,0.9727,-0.1292,-0.6647,1.185,3
18:46:20:1330,0.8123,-0.6746,-0.7886,1.318,3
18:46:20:1419,-0.3414,-0.2971,-0.2865,0.536,3
18:46:20:1520,-2.9241,0.0249,-0.8565,3.047,3
18:46:20:1620,-2.3446,0.7256,-0.5305,2.511,3
18:46:20:1719,-1.825,0.4858,-0.2854,1.91,3
18:46:20:1820,-1.0805,-0.2274,-0.505,1.214,3
18:46:20:1930,-0.2699,-0.6144,-0.1087,0.68,3
18:46:20:2020,-0.2156,-0.6744,0.2026,0.736,3
18:46:20:2110,-0.5631,-0.9882,-0.2565,1.166,3
18:46:20:2220,-0.8957,-1.0594,-0.6827,1.546,3
18:46:20:2310,-0.9259,-1.1116,-1.0022,1.76,3
18:46:20:2420,-0.5004,-0.6091,-0.3046,0.845,3
18:46:20:2530,-0.1797,0.3921,1.7879,1.839,3
18:46:20:2620,-0.5079,0.6603,1.0526,1.342,3
18:46:20:2710,-0.9155,0.9088,0.9624,1.609,3
18:46:20:2819,-1.2294,0.6928,1.3335,1.942,3
18:46:20:2910,-1.2231,0.4071,1.154,1.73,3
18:46:20:3040,-1.4267,0.8461,1.2735,2.091,3
18:46:20:3130,-1.5791,1.2801,1.7179,2.661,3
18:46:20:3220,-1.9627,1.0831,2.7035,3.512,3
18:46:20:3310,-2.4736,0.5632,3.1471,4.042,3
18:46:20:3459,-2.2265,-0.0802,-0.1002,2.23,3
18:46:20:3540,-1.7071,0.3108,-0.9296,1.968,3
18:46:20:3630,-1.8619,0.3141,-0.9274,2.104,3
18:46:20:3760,-1.4181,-0.1066,-1.7055,2.221,3
18:46:20:3830,-0.4085,-1.2418,-0.934,1.607,3
18:46:20:3920,-0.1588,-0.9934,-0.1379,1.015,3
18:46:20:4040,-0.5081,-0.2048,-0.3983,0.677,3
18:46:20:4120,-1.7654,0.4159,-0.4511,1.869,3
18:46:20:4220,-3.2764,0.5174,-0.914,3.441,3
18:46:20:4340,-3.8444,0.4825,-2.1505,4.431,3
18:46:20:4460,-3.6744,0.9503,-1.3066,4.014,3
18:46:20:4560,-3.0052,1.666,1.1862,3.635,3
18:46:20:4620,-2.7812,1.4803,3.1932,4.486,3
18:46:20:4730,-3.3792,0.9327,3.5983,5.024,3
18:46:20:4830,-4.0061,0.5673,2.4516,4.731,3
18:46:20:4970,-3.836,0.4258,2.4528,4.573,3
18:46:20:5040,-2.7417,0.4435,0.0688,2.778,3
18:46:20:5120,-1.6707,0.2061,0.573,1.778,3
18:46:20:5240,-1.4398,0.007,0.5997,1.56,3
18:46:20:5320,-0.1211,-0.8256,-0.2061,0.86,3
18:46:20:5530,0.1323,-0.6615,-0.6274,0.921,3
18:46:20:5550,0.1413,-0.5166,-0.637,0.832,3
18:46:20:5620,0.01,-0.599,-0.3678,0.703,3
18:46:20:5740,0.1105,-0.6872,-0.3396,0.775,3
18:46:20:5820,0.232,-1.0024,-0.1477,1.039,3
18:46:20:5920,0.6575,-1.242,-0.2131,1.421,3
18:46:20:6050,0.8847,-1.1766,-0.4188,1.53,3
