01:41:02:9420,-0.0658,0.0118,0.0498,0.083,4
01:41:02:9520,-0.0343,-0.0072,0.0775,0.085,4
01:41:02:9610,-0.0153,-0.0116,0.0788,0.081,4
01:41:02:9740,-0.009,-0.0089,0.0636,0.065,4
01:41:02:9820,-0.022,0.0224,0.0533,0.062,4
01:41:02:9940,-0.0681,0.039,0.089,0.119,4
01:41:03:0010,-0.0568,0.0577,0.0842,0.117,4
01:41:03:0120,-0.0486,0.0402,0.0967,0.115,4
01:41:03:0210,0.0204,-0.009,0.0789,0.082,4
01:41:03:0330,0.119,-0.0037,0.0525,0.13,4
01:41:03:0410,0.171,-0.0233,-0.0061,0.173,4
01:41:03:0520,0.1745,-0.0241,-0.057,0.185,4
01:41:03:0610,0.1164,0.0033,-0.1026,0.155,4
01:41:03:0720,0.0275,0.0405,-0.1271,0.136,4
01:41:03:0820,0.0082,0.0588,-0.071,0.093,4
01:41:03:0930,-0.0173,0.0732,-0.0089,0.076,4
01:41:03:1010,-0.0121,0.0454,0.0425,0.063,4
01:41:03:1120,0.0427,0.0232,0.1099,0.12,4
01:41:03:1210,0.08,-0.0012,0.1842,0.201,4
01:41:03:1330,0.1168,-0.0044,0.2303,0.258,4
01:41:03:1409,0.1245,-0.0133,0.2009,0.237,4
01:41:03:1530,0.1248,-0.011,0.1416,0.189,4
01:41:03:1610,0.0941,-0.0144,0.0783,0.123,4
01:41:03:1729,0.0739,0.0008,0.0541,0.092,4
01:41:03:1830,0.0599,-0.0179,0.0565,0.084,4
01:41:03:1930,0.0183,-0.0275,0.0545,0.064,4
01:41:03:2030,-0.0273,-0.0207,0.0027,0.034,4
01:41:03:2160,-0.0489,0.0121,0.0135,0.052,4
01:41:03:2240,-0.0282,-0.0106,-0.011,0.032,4
01:41:03:2460,-0.0496,-0.0237,-0.0569,0.079,4
01:41:03:2470,-0.0436,-0.0012,-0.0735,0.085,4
01:41:03:2550,-0.0475,-0.0025,-0.0566,0.074,4
01:41:03:2680,-0.0273,-0.025,-0.0522,0.064,4
01:41:03:2760,-0.012,-0.0278,-0.0437,0.053,4
01:41:03:2920,0.0062,-0.0253,-0.024,0.035,4
01:41:03:2970,0.0059,-0.027,-0.0217,0.035,4
01:41:03:3040,0.0063,-0.0571,0.0326,0.066,4
01:41:03:3200,0.0017,-0.0437,0.0554,0.071,4
01:41:03:3250,0.0563,-0.04,0.0856,0.11,4
01:41:03:3400,0.0405,-0.022,0.0537,0.071,4
01:41:03:3430,0.0435,-0.0137,0.0365,0.058,4
01:41:03:3540,0.0326,-0.008,0.0433,0.055,4
01:41:03:3760,0.0297,0.0071,0.0502,0.059,4
01:41:03:3780,0.0296,0.0271,0.0737,0.084,4
01:41:03:3840,0.0582,0.0017,0.0612,0.084,4
01:41:03:3960,0.0727,0.0003,0.0631,0.096,4
01:41:03:4060,0.0541,0.0034,0.0531,0.076,4
01:41:03:4150,0.0264,0.0278,0.0387,0.054,4
01:41:03:4230,-0.0028,0.0136,0.0317,0.035,4
01:41:03:4340,-0.0365,0.0206,0.0203,0.047,4
01:41:03:4490,-0.0412,-0.0038,-0.0386,0.057,4
01:41:03:4550,-0.0679,-0.002,-0.0566,0.088,4
01:41:03:4780,-0.0709,-0.017,-0.0913,0.117,4
01:41:03:4810,-0.0743,0.0016,-0.114,0.136,4
01:41:03:4880,-0.0731,-0.0011,-0.1107,0.133,4
01:41:03:5020,-0.0792,-0.0442,-0.1461,0.172,4
01:41:03:5040,-0.1013,-0.0318,-0.1462,0.181,4
01:41:03:5200,-0.1418,-0.0358,-0.1158,0.186,4
01:41:03:5230,-0.1839,-0.0347,-0.0978,0.211,4
01:41:03:5360,-0.2045,-0.0425,-0.04,0.213,4
01:41:03:5570,-0.2016,-0.0425,-0.0403,0.21,4
01:41:03:5600,-0.1708,-0.0589,-0.0076,0.181,4
01:41:03:5649,-0.1515,-0.0557,0.0345,0.165,4
01:41:03:5760,-0.1165,-0.0788,0.0527,0.15,4
01:41:03:5840,-0.0847,-0.068,0.0849,0.138,4
01:41:03:5960,-0.065,-0.0476,0.105,0.132,4
01:41:03:6030,-0.0286,-0.0485,0.1297,0.141,4
01:41:03:6140,-0.0303,-0.047,0.128,0.14,4
01:41:03:6310,-0.0008,-0.017,0.196,0.197,4
01:41:03:6420,-0.0026,-0.016,0.195,0.196,4
01:41:03:6430,0.0404,-0.0252,0.1948,0.201,4
01:41:03:6540,0.0637,0.008,0.1334,0.148,4
01:41:03:6710,0.0412,0.0185,0.1165,0.125,4
01:41:03:6919,0.0569,0.0211,0.0336,0.069,4
01:41:03:6939,0.0507,0.0375,-0.0246,0.068,4
01:41:03:6959,0.0656,0.0224,-0.0703,0.099,4
01:41:03:7030,0.0829,0.0431,-0.0823,0.124,4
01:41:03:7140,0.0975,0.0326,-0.1133,0.153,4
01:41:03:7240,0.0906,0.0413,-0.1636,0.191,4
01:41:03:7340,0.0932,0.0671,-0.1998,0.23,4
01:41:03:7480,0.0795,0.0739,-0.2411,0.264,4
01:41:03:7560,0.0616,0.0834,-0.2327,0.255,4
01:41:03:7810,0.0756,0.0984,-0.2157,0.249,4
01:41:03:7830,0.0712,0.1023,-0.1735,0.214,4
01:41:03:7900,0.0504,0.0662,-0.1587,0.179,4
01:41:03:7960,0.0684,0.057,-0.1135,0.144,4
01:41:03:8050,0.0579,0.0556,-0.0931,0.123,4
01:41:03:8200,0.0616,0.0545,-0.0563,0.1,4
01:41:03:8240,0.0598,0.0556,-0.0574,0.1,4
01:41:03:8370,0.0407,0.0542,-0.0847,0.109,4
01:41:03:8490,0.0121,0.0576,-0.0713,0.092,4
01:41:03:8550,0.0175,0.0346,-0.058,0.07,4
01:41:03:8720,0.0114,0.0312,-0.074,0.081,4
01:41:03:8850,-0.0272,0.0257,-0.0426,0.057,4
01:41:03:8870,-0.0312,0.0203,-0.0091,0.038,4
01:41:03:9030,-0.0467,-0.0064,0.0048,0.047,4
01:41:03:9060,-0.0455,-0.0211,0.0117,0.052,4
01:41:03:9170,-0.0714,-0.0384,-0.0196,0.083,4
01:41:03:9250,-0.0667,-0.0273,-0.0431,0.084,4
01:41:03:9360,-0.0697,-0.0066,-0.0665,0.097,4
01:41:03:9510,-0.078,-0.0098,-0.0851,0.116,4
01:41:03:9550,-0.06,-0.0199,-0.0371,0.073,4
01:41:03:9840,-0.0584,-0.0175,-0.0066,0.061,4
01:41:03:9860,-0.0734,-0.0314,0.0425,0.09,4
01:41:03:9880,-0.0501,-0.0354,0.1007,0.118,4
01:41:04:0000,-0.0246,-0.0225,0.1469,0.151,4
01:41:04:0060,-0.0188,-0.0195,0.1337,0.136,4
01:41:04:0170,0.008,-0.0194,0.1284,0.13,4
01:41:04:0250,0.027,0.0185,0.1166,0.121,4
01:41:04:0360,0.0457,0.0056,0.1055,0.115,4
01:41:04:0480,0.0551,0.0066,0.0735,0.092,4
01:41:04:0560,0.0483,0.0074,0.0369,0.061,4
01:41:04:0770,0.0184,-0.0232,0.0101,0.031,4
01:41:04:0790,0.0016,-0.0085,0.0407,0.042,4
01:41:04:0840,-0.0266,-0.0199,0.04,0.052,4
01:41:04:0960,-0.0239,-0.0096,0.039,0.047,4
01:41:04:1040,-0.0027,-0.0375,0.0021,0.038,4
01:41:04:1170,0.0057,-0.0413,0.0274,0.05,4
01:41:04:1240,0.011,-0.0404,0.0217,0.047,4
01:41:04:1340,0.0187,-0.0465,0.0205,0.054,4
01:41:04:1490,0.0313,-0.021,0.026,0.046,4
01:41:04:1550,0.0275,-0.0313,0.0288,0.051,4
01:41:04:1670,0.0362,-0.0173,0.0959,0.104,4
01:41:04:1790,0.0974,-0.008,0.0981,0.139,4
01:41:04:1850,0.0988,-0.0202,0.1171,0.155,4
01:41:04:1950,0.1006,-0.0421,0.1481,0.184,4
01:41:04:2039,0.0911,-0.0093,0.1627,0.187,4
01:41:04:2150,0.0867,-0.0274,0.1301,0.159,4
01:41:04:2250,0.0819,-0.0269,0.0601,0.105,4
01:41:04:2370,0.0815,-0.027,0.0196,0.088,4
01:41:04:2480,0.0571,-0.0299,-0.0133,0.066,4
01:41:04:2560,0.0472,-0.016,-0.0245,0.056,4
01:41:04:2670,0.0545,-0.0235,-0.0146,0.061,4
01:41:04:2750,0.0267,0.0003,-0.005,0.027,4
01:41:04:2839,0.0284,0.0002,-0.0051,0.029,4
01:41:04:2960,-0.0246,-0.0116,0.0231,0.036,4
01:41:04:3050,-0.0585,-0.0234,-0.0037,0.063,4
01:41:04:3150,-0.0496,-0.0161,-0.0089,0.053,4
01:41:04:3240,-0.0485,-0.016,-0.0092,0.052,4
01:41:04:3350,-0.0503,-0.0419,-0.0075,0.066,4
01:41:04:3469,-0.038,-0.0483,0.0011,0.061,4
01:41:04:3560,-0.0184,-0.04,0.0259,0.051,4
01:41:04:3670,-0.0346,-0.0627,0.0362,0.08,4
01:41:04:3750,-0.0314,-0.042,0.0701,0.087,4
01:41:04:3850,-0.0472,-0.0235,0.0846,0.1,4
01:41:04:3960,-0.0296,-0.0339,0.0848,0.096,4
01:41:04:4050,-0.015,-0.0324,0.0805,0.088,4
01:41:04:4160,-0.0153,-0.0311,0.0789,0.086,4
01:41:04:4250,-0.0229,-0.0419,0.0606,0.077,4
01:41:04:4350,0.0039,-0.0457,0.1216,0.13,4
01:41:04:4520,-0.0358,-0.021,0.1013,0.109,4
01:41:04:4600,-0.0538,-0.0087,0.096,0.11,4
01:41:04:4700,-0.0506,-0.0206,0.0503,0.074,4
01:41:04:4820,-0.0433,-0.0112,0.0578,0.073,4
01:41:04:4840,-0.0197,-0.0475,0.0391,0.065,4
01:41:04:4970,-0.006,-0.0289,0.0159,0.034,4
01:41:04:5040,0.0079,-0.0271,0.0192,0.034,4
01:41:04:5150,0.0076,-0.0157,-0.0136,0.022,4
01:41:04:5260,0.0075,-0.0162,-0.013,0.022,4
01:41:04:5360,-0.0167,-0.0263,-0.0074,0.032,4
01:41:04:5480,-0.0191,-0.0268,-0.0021,0.033,4
01:41:04:5550,-0.0149,-0.0367,-0.0015,0.04,4
01:41:04:5669,-0.004,-0.0204,-0.032,0.038,4
01:41:04:5750,0.0231,-0.0399,-0.0384,0.06,4
01:41:04:5850,0.0306,-0.0353,-0.0834,0.096,4
01:41:04:5970,0.0574,-0.0137,-0.0496,0.077,4
01:41:04:6040,0.0559,-0.0135,-0.0497,0.076,4
01:41:04:6160,0.0691,-0.0011,-0.0333,0.077,4
01:41:04:6250,0.0683,-0.0003,-0.0342,0.076,4
01:41:04:6350,0.0319,-0.002,-0.0375,0.049,4
01:41:04:6480,0.0146,0.0251,-0.012,0.031,4
01:41:04:6560,0.0139,0.0259,-0.0296,0.042,4
01:41:04:6710,0.0102,0.0196,-0.0187,0.029,4
01:41:04:6770,0.0253,0.0086,-0.0268,0.038,4
01:41:04:6840,0.0405,0.017,-0.028,0.052,4
01:41:04:6959,0.0345,-0.0106,0.0042,0.036,4
01:41:04:7050,0.0598,0.0002,0.0172,0.062,4
01:41:04:7180,0.0518,-0.0223,0.0298,0.064,4
01:41:04:7250,0.0514,-0.0209,0.0281,0.062,4
01:41:04:7340,0.0391,-0.0291,0.0288,0.057,4
01:41:04:7480,0.0218,-0.0253,0.0392,0.051,4
01:41:04:7550,-0.0073,-0.0193,0.0496,0.054,4
01:41:04:7670,0.0045,-0.0061,0.0553,0.056,4
01:41:04:7800,0.0042,-0.005,0.0539,0.054,4
01:41:04:7850,0.0106,-0.0062,0.0574,0.059,4
01:41:04:7980,0.0167,-0.0076,0.0419,0.046,4
01:41:04:8070,0.0253,-0.0164,0.0052,0.031,4
01:41:04:8169,0.0124,-0.0134,-0.0003,0.018,4
01:41:04:8250,0.0263,-0.0105,0.0232,0.037,4
01:41:04:8370,0.0092,-0.0102,0.0395,0.042,4
01:41:04:8500,0.0113,-0.0026,0.0343,0.036,4
01:41:04:8550,0.0156,0.0048,0.0125,0.021,4
01:41:04:8760,-0.0016,0.0097,-0.0019,0.01,4
01:41:04:8780,-0.0262,0.0024,-0.0137,0.03,4
01:41:04:8840,-0.0173,-0.0001,-0.0374,0.041,4
01:41:04:8970,-0.0209,0.0024,-0.0636,0.067,4
01:41:04:9040,-0.008,-0.0141,-0.0374,0.041,4
01:41:04:9170,0.0191,-0.0061,-0.0071,0.021,4
01:41:04:9250,0.0269,0.0094,0.0228,0.037,4
01:41:04:9350,0.0253,-0.0034,0.0691,0.074,4
01:41:04:9480,0.0666,0.0196,0.0699,0.099,4
01:41:04:9560,0.0647,0.0208,0.0686,0.097,4
01:41:04:9660,0.0796,-0.0021,0.0796,0.113,4
01:41:04:9790,0.0969,-0.004,0.096,0.136,4
01:41:04:9850,0.0644,0.0367,0.0435,0.086,4
01:41:04:9950,0.0708,0.0242,0.0395,0.085,4
01:41:05:0060,0.0795,0.0378,0.0072,0.088,4
01:41:05:0160,0.0691,0.0297,-0.0036,0.075,4
01:41:05:0250,0.0732,0.0071,-0.0214,0.077,4
01:41:05:0350,0.0726,0.0059,-0.0197,0.075,4
01:41:05:0480,0.0483,0.0048,-0.047,0.068,4
01:41:05:0560,0.0269,0.0228,-0.091,0.098,4
01:41:05:0690,0.0175,0.0122,-0.1042,0.106,4
01:41:05:0800,-0.0035,-0.0026,-0.0965,0.097,4
01:41:05:0840,0.0118,-0.0052,-0.0461,0.048,4
01:41:05:0950,-0.0039,-0.0073,-0.0658,0.066,4
01:41:05:1060,-0.0056,-0.0258,-0.0691,0.074,4
01:41:05:1150,-0.0029,-0.0416,-0.0513,0.066,4
01:41:05:1250,-0.0027,0.0122,-0.0168,0.021,4
01:41:05:1360,-0.022,0.0064,-0.0017,0.023,4
01:41:05:1480,-0.0129,-0.0134,-0.0349,0.04,4
01:41:05:1550,-0.0297,-0.033,0.0081,0.045,4
01:41:05:1820,-0.0145,0.0098,0.0843,0.086,4
01:41:05:1850,-0.0131,0.012,0.0814,0.083,4
01:41:05:1860,-0.0383,-0.0001,0.1215,0.127,4
01:41:05:1990,-0.0211,-0.015,0.0784,0.083,4
01:41:05:2050,-0.0285,-0.0161,0.0912,0.097,4
01:41:05:2160,-0.0122,-0.0008,0.0949,0.096,4
01:41:05:2260,-0.001,-0.0146,0.0559,0.058,4
01:41:05:2400,-0.0043,-0.0189,0.0316,0.037,4
01:41:05:2470,-0.0526,-0.0233,0.0311,0.065,4
01:41:05:2570,-0.0714,0.0056,0.0525,0.089,4
01:41:05:2700,-0.0704,0.0057,0.0521,0.088,4
01:41:05:2760,-0.0574,-0.0133,0.0518,0.078,4
01:41:05:2839,-0.0473,-0.0346,0.0394,0.071,4
01:41:05:2960,-0.0373,-0.0323,0.0347,0.06,4
01:41:05:3040,-0.0414,-0.0066,-0.0054,0.042,4
01:41:05:3170,-0.0409,-0.0074,-0.0044,0.042,4
01:41:05:3250,-0.0436,-0.0034,-0.068,0.081,4
01:41:05:3350,-0.0416,-0.0112,-0.0792,0.09,4
01:41:05:3489,-0.0419,-0.0114,-0.0789,0.09,4
01:41:05:3570,-0.0229,-0.016,-0.0072,0.029,4
01:41:05:3710,0.0003,-0.0204,0.0139,0.025,4
01:41:05:3840,0.03,-0.0077,0.03,0.043,4
01:41:05:3860,0.045,0.0144,0.02,0.051,4
01:41:05:3970,0.0527,0.0075,-0.0088,0.054,4
01:41:05:4050,0.0532,0.0148,-0.0063,0.056,4
01:41:05:4150,0.0779,0.0197,0.0081,0.081,4
01:41:05:4250,0.0789,0.0034,0.0318,0.085,4
01:41:05:4360,0.0586,0.0109,0.0387,0.071,4
01:41:05:4490,0.0626,0.0185,0.0456,0.08,4
01:41:05:4590,0.0312,0.0136,0.0362,0.05,4
01:41:05:4760,0.0405,0.0038,0.0197,0.045,4
01:41:05:4780,0.0256,0.0057,0.006,0.027,4
01:41:05:4840,0.0081,0.0076,-0.0124,0.017,4
01:41:05:4980,0.029,-0.0027,-0.0329,0.044,4
01:41:05:5060,0.028,0.0038,-0.0511,0.058,4
01:41:05:5180,0.0249,-0.0085,-0.0529,0.059,4
01:41:05:5250,0.0196,-0.0016,-0.0406,0.045,4
01:41:05:5350,0.0176,0.0176,-0.0192,0.031,4
01:41:05:5490,-0.0153,0.0033,-0.0002,0.016,4
01:41:05:5570,-0.0172,0.001,-0.0052,0.018,4
01:41:05:5719,-0.0025,-0.0084,-0.0054,0.01,4
01:41:05:5760,-0.0026,-0.0083,-0.0055,0.01,4
01:41:05:5850,0.0041,-0.0034,-0.0056,0.008,4
01:41:05:5970,-0.001,0.0087,0.0062,0.011,4
01:41:05:6040,-0.0176,-0.0054,0.025,0.031,4
01:41:05:6160,-0.0453,0.0092,0.0438,0.064,4
01:41:05:6260,-0.0396,0.0236,0.0459,0.065,4
01:41:05:6350,-0.0294,-0.0003,0.0937,0.098,4
01:41:05:6500,0.016,-0.0028,0.0316,0.036,4
01:41:05:6550,0.0083,-0.0127,0.0321,0.036,4
01:41:05:6730,-0.0062,-0.0085,0.0113,0.015,4
01:41:05:6800,-0.0036,-0.0021,-0.0069,0.008,4
01:41:05:6840,-0.0199,-0.0006,-0.0034,0.02,4
01:41:05:6949,-0.0289,0.0104,-0.0048,0.031,4
01:41:05:7040,-0.0281,0.0169,-0.0064,0.033,4
01:41:05:7170,-0.0253,0.0163,-0.0057,0.031,4
01:41:05:7220,-0.0087,-0.0034,-0.0266,0.028,4
01:41:05:7360,-0.0093,-0.0037,-0.0357,0.037,4
01:41:05:7490,-0.0026,0.0056,-0.0113,0.013,4
01:41:05:7540,-0.0029,0.0051,-0.0107,0.012,4
01:41:05:7810,-0.0104,0.0046,-0.0076,0.014,4
01:41:05:7830,-0.0084,0.0519,-0.0236,0.058,4
01:41:05:7850,0.015,0.0225,-0.037,0.046,4
01:41:05:7980,0.0359,-0.0044,-0.041,0.055,4
01:41:05:8040,0.0306,0.0023,-0.0259,0.04,4
01:41:05:8179,0.0423,0.0163,-0.0159,0.048,4
01:41:05:8240,0.0234,0.0182,-0.0081,0.031,4
01:41:05:8350,0.0237,0.0179,-0.0078,0.031,4
01:41:05:8490,-0.0189,0.0079,0.0023,0.021,4
01:41:05:8560,-0.0234,0.017,-0.0019,0.029,4
01:41:05:8790,-0.0016,0.0163,0.018,0.024,4
01:41:05:8820,-0.0015,-0.0156,-0.0121,0.02,4
01:41:05:8830,-0.004,-0.0164,-0.0543,0.057,4
01:41:05:8960,0.0055,-0.0241,-0.0416,0.048,4
01:41:05:9040,-0.0249,0.004,-0.0002,0.025,4
01:41:05:9160,-0.0098,-0.0012,-0.0021,0.01,4
01:41:05:9240,-0.0117,-0.0158,-0.0116,0.023,4
01:41:05:9390,-0.0113,-0.0158,-0.0117,0.023,4
01:41:05:9520,-0.013,0.0128,0.0267,0.032,4
01:41:05:9530,-0.0147,0.0005,0.0103,0.018,4
01:41:05:9850,-0.0191,0.0023,-0.0154,0.025,4
01:41:05:9870,-0.003,-0.0007,-0.0169,0.017,4
01:41:05:9880,0.0058,-0.0133,-0.0566,0.058,4
01:41:05:9940,0.0002,-0.0092,-0.0557,0.056,4
01:41:06:0020,0.0188,-0.0118,-0.0386,0.045,4
01:41:06:0150,0.0257,-0.0093,-0.0172,0.032,4
